time_s	force_N	net_thrust_N
5.478125	120.776638	120.696041
5.481250	120.395160	120.314562
5.484375	120.013681	119.933084
5.487500	119.632202	119.551605
5.490625	121.921074	121.840477
5.493750	122.302553	122.221956
5.496875	123.065510	122.984913
5.500000	122.684032	122.603435
5.503125	122.302553	122.221956
5.506250	122.684032	122.603435
5.509375	123.065510	122.984913
5.512500	121.921074	121.840477
5.515625	123.446989	123.366392
5.518750	123.065510	122.984913
5.521875	123.828468	123.747871
5.525000	123.828468	123.747871
5.528125	123.446989	123.366392
5.531250	124.209946	124.129349
5.534375	125.354383	125.273785
5.537500	125.354383	125.273785
5.540625	123.446989	123.366392
5.543750	124.972904	124.892307
5.546875	125.735861	125.655264
5.550000	126.117340	126.036743
5.553125	126.117340	126.036743
5.556250	126.880297	126.799700
5.559375	126.117340	126.036743
5.562500	125.354383	125.273785
5.565625	125.735861	125.655264
5.568750	126.498819	126.418221
5.571875	125.735861	125.655264
5.575000	126.880297	126.799700
5.578125	125.354383	125.273785
5.581250	126.498819	126.418221
5.584375	125.735861	125.655264
5.587500	125.735861	125.655264
5.590625	126.117340	126.036743
5.593750	126.117340	126.036743
5.596875	126.498819	126.418221
5.600000	124.972904	124.892307
5.603125	126.498819	126.418221
5.606250	126.117340	126.036743
5.609375	125.735861	125.655264
5.612500	125.735861	125.655264
5.615625	127.261776	127.181179
5.618750	126.117340	126.036743
5.621875	125.735861	125.655264
5.625000	126.117340	126.036743
5.628125	128.024733	127.944136
5.631250	126.880297	126.799700
5.634375	126.498819	126.418221
5.637500	127.643255	127.562657
5.640625	126.117340	126.036743
5.643750	126.117340	126.036743
5.646875	127.643255	127.562657
5.650000	126.117340	126.036743
5.653125	126.498819	126.418221
5.656250	125.735861	125.655264
5.659375	126.498819	126.418221
5.662500	125.735861	125.655264
5.665625	126.498819	126.418221
5.668750	125.735861	125.655264
5.671875	128.024733	127.944136
5.675000	127.261776	127.181179
5.678125	126.880297	126.799700
5.681250	127.643255	127.562657
5.684375	126.498819	126.418221
5.687500	127.261776	127.181179
5.690625	129.932127	129.851530
5.693750	127.261776	127.181179
5.696875	127.643255	127.562657
5.700000	127.643255	127.562657
5.703125	127.643255	127.562657
5.706250	127.261776	127.181179
5.709375	127.261776	127.181179
5.712500	127.261776	127.181179
5.715625	126.880297	126.799700
5.718750	126.880297	126.799700
5.721875	127.261776	127.181179
5.725000	127.261776	127.181179
5.728125	127.643255	127.562657
5.731250	126.880297	126.799700
5.734375	127.643255	127.562657
5.737500	126.880297	126.799700
5.740625	127.643255	127.562657
5.743750	127.643255	127.562657
5.746875	128.787691	128.707094
5.750000	128.024733	127.944136
5.753125	127.643255	127.562657
5.756250	128.024733	127.944136
5.759375	128.024733	127.944136
5.762500	127.261776	127.181179
5.765625	128.024733	127.944136
5.768750	128.024733	127.944136
5.771875	128.024733	127.944136
5.775000	129.169169	129.088572
5.778125	128.787691	128.707094
5.781250	128.406212	128.325615
5.784375	128.024733	127.944136
5.787500	126.117340	126.036743
5.790625	126.880297	126.799700
5.793750	126.880297	126.799700
5.796875	127.261776	127.181179
5.800000	128.024733	127.944136
5.803125	128.406212	128.325615
5.806250	128.787691	128.707094
5.809375	128.787691	128.707094
5.812500	127.643255	127.562657
5.815625	126.117340	126.036743
5.818750	128.024733	127.944136
5.821875	129.169169	129.088572
5.825000	128.406212	128.325615
5.828125	128.024733	127.944136
5.831250	128.024733	127.944136
5.834375	127.643255	127.562657
5.837500	129.169169	129.088572
5.840625	128.787691	128.707094
5.843750	128.024733	127.944136
5.846875	128.024733	127.944136
5.850000	128.406212	128.325615
5.853125	128.787691	128.707094
5.856250	128.024733	127.944136
5.859375	128.787691	128.707094
5.862500	128.024733	127.944136
5.865625	129.169169	129.088572
5.868750	127.643255	127.562657
5.871875	129.550648	129.470051
5.875000	128.406212	128.325615
5.878125	128.406212	128.325615
5.881250	128.024733	127.944136
5.884375	128.024733	127.944136
5.887500	128.406212	128.325615
5.890625	129.169169	129.088572
5.893750	128.787691	128.707094
5.896875	129.550648	129.470051
5.900000	129.932127	129.851530
5.903125	128.787691	128.707094
5.906250	129.550648	129.470051
5.909375	127.261776	127.181179
5.912500	127.643255	127.562657
5.915625	126.880297	126.799700
5.918750	128.787691	128.707094
5.921875	129.550648	129.470051
5.925000	128.787691	128.707094
5.928125	126.498819	126.418221
5.931250	128.024733	127.944136
5.934375	127.643255	127.562657
5.937500	128.406212	128.325615
5.940625	128.406212	128.325615
5.943750	127.643255	127.562657
5.946875	128.024733	127.944136
5.950000	127.261776	127.181179
5.953125	127.261776	127.181179
5.956250	128.787691	128.707094
5.959375	127.643255	127.562657
5.962500	129.169169	129.088572
5.965625	128.787691	128.707094
5.968750	129.169169	129.088572
5.971875	129.550648	129.470051
5.975000	129.932127	129.851530
5.978125	129.550648	129.470051
5.981250	130.313605	130.233008
5.984375	129.550648	129.470051
5.987500	130.313605	130.233008
5.990625	129.932127	129.851530
5.993750	129.932127	129.851530
5.996875	129.169169	129.088572
6.000000	129.169169	129.088572
6.003125	130.695084	130.614487
6.006250	131.076563	130.995966
6.009375	129.169169	129.088572
6.012500	128.024733	127.944136
6.015625	128.787691	128.707094
6.018750	129.550648	129.470051
6.021875	130.313605	130.233008
6.025000	128.787691	128.707094
6.028125	129.550648	129.470051
6.031250	128.406212	128.325615
6.034375	129.550648	129.470051
6.037500	130.313605	130.233008
6.040625	130.313605	130.233008
6.043750	130.695084	130.614487
6.046875	130.313605	130.233008
6.050000	130.695084	130.614487
6.053125	130.313605	130.233008
6.056250	130.695084	130.614487
6.059375	131.076563	130.995966
6.062500	130.695084	130.614487
6.065625	129.550648	129.470051
6.068750	129.932127	129.851530
6.071875	130.695084	130.614487
6.075000	131.076563	130.995966
6.078125	130.313605	130.233008
6.081250	128.787691	128.707094
6.084375	130.313605	130.233008
6.087500	130.313605	130.233008
6.090625	130.313605	130.233008
6.093750	131.076563	130.995966
6.096875	129.550648	129.470051
6.100000	129.550648	129.470051
6.103125	129.932127	129.851530
6.106250	130.695084	130.614487
6.109375	130.695084	130.614487
6.112500	129.932127	129.851530
6.115625	130.695084	130.614487
6.118750	130.695084	130.614487
6.121875	129.932127	129.851530
6.125000	131.076563	130.995966
6.128125	131.076563	130.995966
6.131250	129.550648	129.470051
6.134375	129.550648	129.470051
6.137500	131.458041	131.377444
6.140625	129.932127	129.851530
6.143750	131.839520	131.758923
6.146875	130.313605	130.233008
6.150000	130.313605	130.233008
6.153125	131.076563	130.995966
6.156250	128.787691	128.707094
6.159375	128.787691	128.707094
6.162500	129.932127	129.851530
6.165625	131.076563	130.995966
6.168750	130.313605	130.233008
6.171875	131.076563	130.995966
6.175000	129.932127	129.851530
6.178125	129.932127	129.851530
6.181250	130.695084	130.614487
6.184375	131.458041	131.377444
6.187500	131.076563	130.995966
6.190625	130.695084	130.614487
6.193750	130.695084	130.614487
6.196875	131.076563	130.995966
6.200000	130.695084	130.614487
6.203125	131.839520	131.758923
6.206250	130.313605	130.233008
6.209375	131.076563	130.995966
6.212500	130.695084	130.614487
6.215625	131.076563	130.995966
6.218750	129.932127	129.851530
6.221875	131.076563	130.995966
6.225000	131.458041	131.377444
6.228125	130.695084	130.614487
6.231250	131.076563	130.995966
6.234375	130.695084	130.614487
6.237500	131.076563	130.995966
6.240625	130.313605	130.233008
6.243750	130.695084	130.614487
6.246875	131.076563	130.995966
6.250000	131.076563	130.995966
6.253125	129.932127	129.851530
6.256250	131.076563	130.995966
6.259375	130.695084	130.614487
6.262500	129.550648	129.470051
6.265625	131.076563	130.995966
6.268750	131.076563	130.995966
6.271875	131.076563	130.995966
6.275000	129.550648	129.470051
6.278125	129.932127	129.851530
6.281250	130.313605	130.233008
6.284375	129.932127	129.851530
6.287500	131.076563	130.995966
6.290625	132.220999	132.140402
6.293750	131.458041	131.377444
6.296875	129.932127	129.851530
6.300000	131.076563	130.995966
6.303125	130.313605	130.233008
6.306250	130.695084	130.614487
6.309375	131.076563	130.995966
6.312500	131.076563	130.995966
6.315625	129.932127	129.851530
6.318750	129.932127	129.851530
6.321875	131.458041	131.377444
6.325000	131.076563	130.995966
6.328125	131.076563	130.995966
6.331250	130.313605	130.233008
6.334375	130.695084	130.614487
6.337500	129.550648	129.470051
6.340625	130.695084	130.614487
6.343750	131.076563	130.995966
6.346875	131.458041	131.377444
6.350000	129.932127	129.851530
6.353125	130.313605	130.233008
6.356250	131.076563	130.995966
6.359375	130.695084	130.614487
6.362500	130.695084	130.614487
6.365625	131.076563	130.995966
6.368750	131.076563	130.995966
6.371875	131.076563	130.995966
6.375000	130.695084	130.614487
6.378125	130.313605	130.233008
6.381250	129.932127	129.851530
6.384375	130.695084	130.614487
6.387500	129.932127	129.851530
6.390625	130.313605	130.233008
6.393750	130.695084	130.614487
6.396875	130.313605	130.233008
6.400000	129.169169	129.088572
6.403125	128.787691	128.707094
6.406250	130.695084	130.614487
6.409375	129.550648	129.470051
6.412500	130.313605	130.233008
6.415625	130.313605	130.233008
6.418750	129.932127	129.851530
6.421875	130.313605	130.233008
6.425000	129.550648	129.470051
6.428125	130.695084	130.614487
6.431250	130.313605	130.233008
6.434375	130.313605	130.233008
6.437500	129.932127	129.851530
6.440625	131.839520	131.758923
6.443750	130.313605	130.233008
6.446875	131.076563	130.995966
6.450000	130.313605	130.233008
6.453125	130.695084	130.614487
6.456250	131.458041	131.377444
6.459375	131.076563	130.995966
6.462500	130.313605	130.233008
6.465625	130.313605	130.233008
6.468750	129.550648	129.470051
6.471875	130.695084	130.614487
6.475000	129.550648	129.470051
6.478125	129.550648	129.470051
6.481250	130.695084	130.614487
6.484375	130.695084	130.614487
6.487500	129.169169	129.088572
6.490625	131.458041	131.377444
6.493750	131.076563	130.995966
6.496875	130.313605	130.233008
6.500000	131.458041	131.377444
6.503125	130.313605	130.233008
6.506250	129.932127	129.851530
6.509375	130.313605	130.233008
6.512500	131.076563	130.995966
6.515625	129.932127	129.851530
6.518750	129.550648	129.470051
6.521875	131.076563	130.995966
6.525000	129.550648	129.470051
6.528125	129.550648	129.470051
6.531250	129.932127	129.851530
6.534375	130.695084	130.614487
6.537500	130.313605	130.233008
6.540625	130.695084	130.614487
6.543750	129.932127	129.851530
6.546875	128.406212	128.325615
6.550000	129.550648	129.470051
6.553125	128.787691	128.707094
6.556250	129.550648	129.470051
6.559375	128.406212	128.325615
6.562500	129.169169	129.088572
6.565625	129.932127	129.851530
6.568750	129.550648	129.470051
6.571875	129.932127	129.851530
6.575000	129.169169	129.088572
6.578125	131.458041	131.377444
6.581250	130.313605	130.233008
6.584375	129.550648	129.470051
6.587500	130.313605	130.233008
6.590625	129.550648	129.470051
6.593750	129.932127	129.851530
6.596875	129.932127	129.851530
6.600000	129.550648	129.470051
6.603125	129.932127	129.851530
6.606250	129.550648	129.470051
6.609375	128.406212	128.325615
6.612500	129.169169	129.088572
6.615625	128.406212	128.325615
6.618750	129.169169	129.088572
6.621875	128.406212	128.325615
6.625000	128.406212	128.325615
6.628125	129.550648	129.470051
6.631250	129.932127	129.851530
6.634375	129.550648	129.470051
6.637500	128.787691	128.707094
6.640625	129.932127	129.851530
6.643750	128.787691	128.707094
6.646875	128.787691	128.707094
6.650000	129.169169	129.088572
6.653125	129.169169	129.088572
6.656250	128.024733	127.944136
6.659375	127.643255	127.562657
6.662500	129.169169	129.088572
6.665625	129.169169	129.088572
6.668750	129.169169	129.088572
6.671875	128.787691	128.707094
6.675000	127.643255	127.562657
6.678125	129.169169	129.088572
6.681250	128.024733	127.944136
6.684375	127.261776	127.181179
6.687500	127.643255	127.562657
6.690625	125.735861	125.655264
6.693750	125.735861	125.655264
6.696875	125.354383	125.273785
6.700000	124.591425	124.510828
6.703125	125.354383	125.273785
6.706250	123.446989	123.366392
6.709375	124.209946	124.129349
6.712500	126.117340	126.036743
6.715625	124.972904	124.892307
6.718750	124.209946	124.129349
6.721875	123.828468	123.747871
6.725000	124.591425	124.510828
6.728125	124.209946	124.129349
6.731250	123.446989	123.366392
6.734375	122.684032	122.603435
6.737500	123.446989	123.366392
6.740625	123.828468	123.747871
6.743750	124.209946	124.129349
6.746875	123.065510	122.984913
6.750000	122.302553	122.221956
6.753125	122.302553	122.221956
6.756250	121.921074	121.840477
6.759375	120.013681	119.933084
6.762500	119.632202	119.551605
6.765625	117.724809	117.644212
6.768750	119.250724	119.170126
6.771875	117.343330	117.262733
6.775000	116.961851	116.881254
6.778125	116.961851	116.881254
6.781250	116.198894	116.118297
6.784375	116.580373	116.499776
6.787500	115.435937	115.355340
6.790625	113.910022	113.829425
6.793750	113.528543	113.447946
6.796875	113.147065	113.066467
6.800000	111.239671	111.159074
6.803125	112.002629	111.922031
6.806250	110.858192	110.777595
6.809375	110.476714	110.396117
6.812500	110.476714	110.396117
6.815625	108.569320	108.488723
6.818750	109.332278	109.251681
6.821875	108.187842	108.107245
6.825000	107.806363	107.725766
6.828125	107.806363	107.725766
6.831250	108.950799	108.870202
6.834375	105.517491	105.436894
6.837500	105.898970	105.818372
6.840625	104.754534	104.673936
6.843750	104.754534	104.673936
6.846875	105.898970	105.818372
6.850000	102.847140	102.766543
6.853125	102.847140	102.766543
6.856250	103.991576	103.910979
6.859375	102.465661	102.385064
6.862500	103.610097	103.529500
6.865625	102.465661	102.385064
6.868750	102.084183	102.003586
6.871875	102.465661	102.385064
6.875000	103.228619	103.148022
6.878125	101.702704	101.622107
6.881250	102.465661	102.385064
6.884375	101.702704	101.622107
6.887500	101.702704	101.622107
6.890625	101.321225	101.240628
6.893750	100.176789	100.096192
6.896875	101.702704	101.622107
6.900000	100.176789	100.096192
6.903125	100.558268	100.477671
6.906250	99.032353	98.951756
6.909375	98.269396	98.188799
6.912500	99.032353	98.951756
6.915625	98.269396	98.188799
6.918750	97.506438	97.425841
6.921875	97.887917	97.807320
6.925000	98.269396	98.188799
6.928125	97.887917	97.807320
6.931250	96.362002	96.281405
6.934375	96.362002	96.281405
6.937500	97.124960	97.044363
6.940625	96.743481	96.662884
6.943750	95.980524	95.899927
6.946875	95.217566	95.136969
6.950000	94.454609	94.374012
6.953125	92.928694	92.848097
6.956250	92.547216	92.466618
6.959375	92.547216	92.466618
6.962500	91.402780	91.322182
6.965625	89.876865	89.796268
6.968750	89.495386	89.414789
6.971875	88.350950	88.270353
6.975000	86.825035	86.744438
6.978125	85.299121	85.218523
6.981250	85.680599	85.600002
6.984375	84.536163	84.455566
6.987500	84.917642	84.837045
6.990625	83.773206	83.692609
6.993750	83.773206	83.692609
6.996875	82.628770	82.548173
7.000000	82.247291	82.166694
7.003125	82.628770	82.548173
7.006250	82.247291	82.166694
7.009375	81.484334	81.403737
7.012500	83.391727	83.311130
7.015625	80.721376	80.640779
7.018750	81.484334	81.403737
7.021875	81.102855	81.022258
7.025000	81.102855	81.022258
7.028125	81.484334	81.403737
7.031250	81.484334	81.403737
7.034375	81.484334	81.403737
7.037500	80.339898	80.259301
7.040625	81.484334	81.403737
7.043750	81.484334	81.403737
7.046875	80.721376	80.640779
7.050000	81.102855	81.022258
7.053125	80.721376	80.640779
7.056250	82.247291	82.166694
7.059375	80.721376	80.640779
7.062500	81.865812	81.785215
7.065625	80.339898	80.259301
7.068750	80.721376	80.640779
7.071875	81.102855	81.022258
7.075000	80.339898	80.259301
7.078125	80.339898	80.259301
7.081250	79.958419	79.877822
7.084375	79.195462	79.114864
7.087500	81.102855	81.022258
7.090625	79.576940	79.496343
7.093750	78.813983	78.733386
7.096875	80.339898	80.259301
7.100000	79.195462	79.114864
7.103125	78.813983	78.733386
7.106250	79.195462	79.114864
7.109375	78.432504	78.351907
7.112500	78.432504	78.351907
7.115625	79.195462	79.114864
7.118750	76.906590	76.825992
7.121875	77.669547	77.588950
7.125000	76.906590	76.825992
7.128125	77.288068	77.207471
7.131250	76.525111	76.444514
7.134375	76.525111	76.444514
7.137500	74.999196	74.918599
7.140625	74.236239	74.155642
7.143750	74.617717	74.537120
7.146875	74.236239	74.155642
7.150000	74.999196	74.918599
7.153125	74.617717	74.537120
7.156250	75.762153	75.681556
7.159375	74.617717	74.537120
7.162500	75.380675	75.300078
7.165625	73.473281	73.392684
7.168750	73.854760	73.774163
7.171875	74.236239	74.155642
7.175000	73.091803	73.011206
7.178125	73.091803	73.011206
7.181250	74.617717	74.537120
7.184375	73.854760	73.774163
7.187500	73.473281	73.392684
7.190625	74.236239	74.155642
7.193750	73.473281	73.392684
7.196875	73.473281	73.392684
7.200000	74.236239	74.155642
7.203125	73.473281	73.392684
7.206250	73.854760	73.774163
7.209375	73.473281	73.392684
7.212500	73.091803	73.011206
7.215625	73.091803	73.011206
7.218750	72.710324	72.629727
7.221875	73.473281	73.392684
7.225000	72.710324	72.629727
7.228125	73.854760	73.774163
7.231250	73.473281	73.392684
7.234375	72.710324	72.629727
7.237500	72.710324	72.629727
7.240625	72.328845	72.248248
7.243750	71.947367	71.866769
7.246875	71.947367	71.866769
7.250000	72.710324	72.629727
7.253125	71.565888	71.485291
7.256250	70.802931	70.722333
7.259375	71.184409	71.103812
7.262500	70.039973	69.959376
7.265625	70.802931	70.722333
7.268750	70.039973	69.959376
7.271875	70.421452	70.340855
7.275000	71.184409	71.103812
7.278125	70.039973	69.959376
7.281250	70.421452	70.340855
7.284375	69.658494	69.577897
7.287500	69.658494	69.577897
7.290625	71.184409	71.103812
7.293750	70.421452	70.340855
7.296875	70.421452	70.340855
7.300000	70.421452	70.340855
7.303125	70.039973	69.959376
7.306250	70.802931	70.722333
7.309375	70.802931	70.722333
7.312500	70.421452	70.340855
7.315625	69.658494	69.577897
7.318750	69.277016	69.196419
7.321875	69.277016	69.196419
7.325000	70.039973	69.959376
7.328125	69.658494	69.577897
7.331250	70.421452	70.340855
7.334375	69.658494	69.577897
7.337500	69.277016	69.196419
7.340625	69.277016	69.196419
7.343750	69.658494	69.577897
7.346875	69.658494	69.577897
7.350000	68.895537	68.814940
7.353125	70.039973	69.959376
7.356250	70.421452	70.340855
7.359375	70.421452	70.340855
7.362500	70.039973	69.959376
7.365625	69.277016	69.196419
7.368750	69.277016	69.196419
7.371875	69.658494	69.577897
7.375000	70.421452	70.340855
7.378125	70.421452	70.340855
7.381250	69.658494	69.577897
7.384375	70.039973	69.959376
7.387500	67.369622	67.289025
7.390625	69.658494	69.577897
7.393750	69.658494	69.577897
7.396875	69.277016	69.196419
7.400000	70.421452	70.340855
7.403125	70.039973	69.959376
7.406250	69.277016	69.196419
7.409375	70.039973	69.959376
7.412500	70.421452	70.340855
7.415625	70.039973	69.959376
7.418750	70.039973	69.959376
7.421875	70.421452	70.340855
7.425000	69.658494	69.577897
7.428125	70.421452	70.340855
7.431250	69.277016	69.196419
7.434375	70.421452	70.340855
7.437500	70.039973	69.959376
7.440625	70.039973	69.959376
7.443750	69.658494	69.577897
7.446875	70.802931	70.722333
7.450000	69.658494	69.577897
7.453125	69.277016	69.196419
7.456250	69.277016	69.196419
7.459375	68.132580	68.051983
7.462500	68.132580	68.051983
7.465625	68.132580	68.051983
7.468750	68.132580	68.051983
7.471875	68.132580	68.051983
7.475000	68.132580	68.051983
7.478125	68.514058	68.433461
7.481250	66.606665	66.526068
7.484375	67.369622	67.289025
7.487500	67.369622	67.289025
7.490625	67.369622	67.289025
7.493750	66.225186	66.144589
7.496875	66.988144	66.907547
7.500000	65.843708	65.763111
7.503125	66.606665	66.526068
7.506250	66.606665	66.526068
7.509375	65.080750	65.000153
7.512500	65.462229	65.381632
7.515625	64.317793	64.237196
7.518750	65.843708	65.763111
7.521875	65.462229	65.381632
7.525000	65.080750	65.000153
7.528125	65.462229	65.381632
7.531250	65.080750	65.000153
7.534375	65.080750	65.000153
7.537500	63.936314	63.855717
7.540625	64.699272	64.618674
7.543750	63.554836	63.474238
7.546875	63.936314	63.855717
7.550000	63.936314	63.855717
7.553125	63.936314	63.855717
7.556250	64.317793	64.237196
7.559375	63.173357	63.092760
7.562500	63.554836	63.474238
7.565625	62.410399	62.329802
7.568750	62.410399	62.329802
7.571875	63.554836	63.474238
7.575000	62.791878	62.711281
7.578125	62.791878	62.711281
7.581250	62.791878	62.711281
7.584375	62.028921	61.948324
7.587500	62.791878	62.711281
7.590625	63.173357	63.092760
7.593750	62.410399	62.329802
7.596875	62.028921	61.948324
7.600000	62.028921	61.948324
7.603125	63.554836	63.474238
7.606250	63.173357	63.092760
7.609375	61.647442	61.566845
7.612500	61.647442	61.566845
7.615625	62.410399	62.329802
7.618750	61.647442	61.566845
7.621875	61.265963	61.185366
7.625000	61.265963	61.185366
7.628125	61.647442	61.566845
7.631250	59.358570	59.277973
7.634375	60.503006	60.422409
7.637500	60.503006	60.422409
7.640625	60.884485	60.803888
7.643750	60.884485	60.803888
7.646875	60.503006	60.422409
7.650000	60.503006	60.422409
7.653125	60.503006	60.422409
7.656250	60.503006	60.422409
7.659375	60.121527	60.040930
7.662500	59.740049	59.659452
7.665625	60.884485	60.803888
7.668750	59.358570	59.277973
7.671875	59.740049	59.659452
7.675000	58.977091	58.896494
7.678125	58.595613	58.515015
7.681250	58.214134	58.133537
7.684375	57.451177	57.370579
7.687500	57.069698	56.989101
7.690625	55.925262	55.844665
7.693750	55.543783	55.463186
7.696875	55.925262	55.844665
7.700000	55.543783	55.463186
7.703125	54.780826	54.700229
7.706250	54.017868	53.937271
7.709375	55.162304	55.081707
7.712500	54.017868	53.937271
7.715625	54.399347	54.318750
7.718750	54.780826	54.700229
7.721875	54.399347	54.318750
7.725000	54.399347	54.318750
7.728125	54.017868	53.937271
7.731250	54.399347	54.318750
7.734375	54.399347	54.318750
7.737500	53.636390	53.555793
7.740625	54.399347	54.318750
7.743750	54.017868	53.937271
7.746875	54.017868	53.937271
7.750000	53.636390	53.555793
7.753125	52.873432	52.792835
7.756250	50.966039	50.885442
7.759375	51.347518	51.266920
7.762500	51.347518	51.266920
7.765625	50.966039	50.885442
7.768750	51.728996	51.648399
7.771875	49.821603	49.741006
7.775000	49.440124	49.359527
7.778125	48.295688	48.215091
7.781250	48.295688	48.215091
7.784375	48.295688	48.215091
7.787500	47.914209	47.833612
7.790625	47.532731	47.452134
7.793750	46.388295	46.307698
7.796875	47.151252	47.070655
7.800000	47.151252	47.070655
7.803125	46.388295	46.307698
7.806250	46.388295	46.307698
7.809375	46.388295	46.307698
7.812500	46.388295	46.307698
7.815625	45.625337	45.544740
7.818750	44.862380	44.781783
7.821875	46.006816	45.926219
7.825000	46.388295	46.307698
7.828125	44.480901	44.400304
7.831250	45.625337	45.544740
7.834375	46.388295	46.307698
7.837500	45.243859	45.163262
7.840625	44.862380	44.781783
7.843750	44.862380	44.781783
7.846875	44.480901	44.400304
7.850000	44.480901	44.400304
7.853125	44.099423	44.018825
7.856250	43.717944	43.637347
7.859375	43.336465	43.255868
7.862500	43.336465	43.255868
7.865625	43.336465	43.255868
7.868750	42.954987	42.874389
7.871875	42.954987	42.874389
7.875000	42.192029	42.111432
7.878125	37.995764	37.915167
7.881250	37.995764	37.915167
7.884375	37.995764	37.915167
7.887500	38.377242	38.296645
7.890625	37.995764	37.915167
7.893750	38.758721	38.678124
7.896875	38.758721	38.678124
7.900000	37.995764	37.915167
7.903125	37.232806	37.152209
7.906250	37.995764	37.915167
7.909375	37.232806	37.152209
7.912500	36.469849	36.389252
7.915625	36.851328	36.770730
7.918750	35.706892	35.626294
7.921875	36.088370	36.007773
7.925000	34.562455	34.481858
7.928125	34.562455	34.481858
7.931250	33.418019	33.337422
7.934375	33.036541	32.955944
7.937500	32.273583	32.192986
7.940625	31.892105	31.811508
7.943750	30.747669	30.667071
7.946875	29.603233	29.522635
7.950000	29.603233	29.522635
7.953125	29.603233	29.522635
7.956250	29.221754	29.141157
7.959375	28.458797	28.378199
7.962500	28.840275	28.759678
7.965625	28.458797	28.378199
7.968750	28.458797	28.378199
7.971875	28.458797	28.378199
7.975000	28.458797	28.378199
7.978125	27.314360	27.233763
7.981250	26.551403	26.470806
7.984375	25.406967	25.326370
7.987500	25.025488	24.944891
7.990625	24.262531	24.181934
7.993750	24.644010	24.563413
7.996875	25.025488	24.944891
8.000000	25.025488	24.944891
8.003125	23.118095	23.037498
8.006250	23.881052	23.800455
8.009375	23.118095	23.037498
8.012500	23.881052	23.800455
8.015625	23.881052	23.800455
8.018750	23.881052	23.800455
8.021875	23.499574	23.418976
8.025000	23.881052	23.800455
8.028125	22.736616	22.656019
8.031250	21.592180	21.511583
8.034375	22.355138	22.274540
8.037500	20.829223	20.748626
8.040625	20.829223	20.748626
8.043750	20.447744	20.367147
8.046875	20.066265	19.985668
8.050000	19.684787	19.604190
8.053125	18.540351	18.459754
8.056250	18.540351	18.459754
8.059375	17.777393	17.696796
8.062500	18.921829	18.841232
8.065625	18.158872	18.078275
8.068750	17.014436	16.933839
8.071875	16.632957	16.552360
8.075000	16.251479	16.170881
8.078125	16.632957	16.552360
8.081250	16.251479	16.170881
8.084375	15.870000	15.789403
8.087500	16.632957	16.552360
8.090625	15.488521	15.407924
8.093750	15.870000	15.789403
8.096875	16.251479	16.170881
8.100000	15.107043	15.026445
8.103125	14.725564	14.644967
8.106250	15.488521	15.407924
8.109375	14.344085	14.263488
8.112500	13.581128	13.500531
8.115625	13.581128	13.500531
8.118750	13.199649	13.119052
8.121875	13.199649	13.119052
8.125000	11.292256	11.211659
8.128125	11.673734	11.593137
8.131250	11.673734	11.593137
8.134375	11.673734	11.593137
8.137500	11.292256	11.211659
8.140625	11.673734	11.593137
8.143750	10.910777	10.830180
8.146875	10.147820	10.067222
8.150000	10.910777	10.830180
8.153125	10.147820	10.067222
8.156250	9.384862	9.304265
8.159375	9.003384	8.922786
8.162500	9.384862	9.304265
8.165625	8.240426	8.159829
8.168750	8.240426	8.159829
8.171875	7.858948	7.778350
8.175000	7.477469	7.396872
8.178125	7.095990	7.015393
8.181250	6.714511	6.633914
8.184375	6.714511	6.633914
8.187500	6.333033	6.252436
8.190625	6.714511	6.633914
8.193750	6.333033	6.252436
8.196875	5.951554	5.870957
8.200000	5.570075	5.489478
8.203125	5.951554	5.870957
8.206250	5.570075	5.489478
8.209375	5.188597	5.108000
8.212500	4.807118	4.726521
8.215625	4.044161	3.963564
8.218750	4.807118	4.726521
8.221875	4.425639	4.345042
8.225000	3.662682	3.582085
8.228125	4.044161	3.963564
8.231250	3.281203	3.200606
8.234375	4.807118	4.726521
8.237500	4.044161	3.963564
8.240625	4.425639	4.345042
8.243750	3.281203	3.200606
8.246875	2.899725	2.819127
8.250000	2.136767	2.056170
8.253125	2.899725	2.819127
8.256250	3.281203	3.200606
8.259375	3.281203	3.200606
8.262500	3.281203	3.200606
8.265625	3.662682	3.582085
8.268750	2.899725	2.819127
8.271875	2.899725	2.819127
8.275000	3.281203	3.200606
8.278125	2.899725	2.819127
8.281250	3.281203	3.200606
8.284375	2.899725	2.819127
8.287500	2.518246	2.437649
8.290625	3.281203	3.200606
8.293750	2.518246	2.437649
8.296875	2.518246	2.437649
8.300000	2.518246	2.437649
8.303125	2.518246	2.437649
8.306250	2.899725	2.819127
8.309375	2.899725	2.819127
8.312500	2.899725	2.819127
8.315625	2.899725	2.819127
8.318750	2.136767	2.056170
8.321875	2.518246	2.437649
8.325000	2.136767	2.056170
8.328125	2.136767	2.056170
8.331250	2.518246	2.437649
8.334375	2.518246	2.437649
8.337500	2.518246	2.437649
8.340625	2.136767	2.056170
8.343750	2.136767	2.056170
8.346875	2.136767	2.056170
8.350000	2.136767	2.056170
8.353125	1.755289	1.674691
8.356250	1.755289	1.674691
8.359375	1.755289	1.674691
8.362500	1.373810	1.293213
8.365625	2.518246	2.437649
8.368750	2.136767	2.056170
8.371875	0.229374	0.148777
8.375000	0.610853	0.530255
8.378125	0.992331	0.911734
8.381250	1.755289	1.674691
8.384375	2.518246	2.437649
8.387500	1.755289	1.674691
