time_s	force_N
10.430730	0.279503
10.432800	0.279503
10.434870	-0.109821
10.436940	-0.109821
10.439010	-0.109821
10.441080	0.668827
10.443150	0.668827
10.445220	0.668827
10.447290	1.058151
10.449360	-0.109821
10.451430	0.279503
10.453500	0.668827
10.455570	0.279503
10.457640	0.279503
10.459710	0.668827
10.461780	0.279503
10.463850	0.279503
10.465920	1.058151
10.467990	0.668827
10.470060	0.668827
10.472130	0.668827
10.474200	1.058151
10.476270	0.279503
10.478340	-0.109821
10.480410	0.279503
10.482480	-0.109821
10.484550	0.668827
10.486620	0.668827
10.488690	0.668827
10.490760	0.668827
10.492830	0.668827
10.494900	1.058151
10.496970	1.058151
10.499040	1.058151
10.501110	0.668827
10.503180	0.668827
10.505250	1.058151
10.507320	0.668827
10.509390	0.668827
10.511460	1.058151
10.513530	0.668827
10.515600	-0.109821
10.517670	1.058151
10.519740	-0.109821
10.521810	0.279503
10.523880	1.058151
10.525950	0.668827
10.528020	0.279503
10.530090	1.058151
10.532160	1.058151
10.534230	0.668827
10.536300	0.279503
10.538370	0.668827
10.540440	0.668827
10.542510	1.058151
10.544580	0.279503
10.546650	0.279503
10.548720	-0.109821
10.550790	-0.109821
10.552860	0.668827
10.554930	0.668827
10.557000	0.668827
10.559070	0.279503
10.561140	-0.109821
10.563210	0.279503
10.565280	-0.109821
10.567350	1.447475
10.569420	0.668827
10.571490	0.279503
10.573560	0.668827
10.575630	1.058151
10.577700	0.279503
10.579770	1.058151
10.581840	1.058151
10.583910	-0.109821
10.585980	1.058151
10.588050	0.279503
10.590120	0.279503
10.592190	1.058151
10.594260	1.058151
10.596330	1.058151
10.598400	0.668827
10.600470	1.058151
10.602540	0.668827
10.604610	0.279503
10.606680	1.058151
10.608750	0.279503
10.610820	0.668827
10.612890	0.279503
10.614960	0.668827
10.617030	0.668827
10.619100	0.668827
10.621170	-0.109821
10.623240	0.668827
10.625310	0.668827
10.627380	1.058151
10.629450	0.668827
10.631520	0.279503
10.633590	0.279503
10.635660	0.668827
10.637730	0.668827
10.639800	0.279503
10.641870	0.279503
10.643940	0.668827
10.646010	0.279503
10.648080	0.279503
10.650150	-0.109821
10.652220	0.279503
10.654290	0.279503
10.656360	0.279503
10.658430	0.668827
10.660500	-0.109821
10.662570	0.279503
10.664640	-0.109821
10.666710	0.668827
10.668780	0.279503
10.670850	-0.499145
10.672920	0.279503
10.674990	0.668827
10.677060	1.058151
10.679130	0.668827
10.681200	0.668827
10.683270	0.279503
10.685340	1.058151
10.687410	1.058151
10.689480	0.668827
10.691550	-0.109821
10.693620	1.058151
10.695690	1.058151
10.697760	1.058151
10.699830	1.058151
10.701900	0.279503
10.703970	0.668827
10.706040	0.668827
10.708110	0.279503
10.710180	1.058151
10.712250	1.058151
10.714320	0.668827
10.716390	1.058151
10.718460	0.668827
10.720530	0.668827
10.722600	0.668827
10.724670	1.447475
10.726740	1.058151
10.728810	1.058151
10.730880	-0.109821
10.732950	0.668827
10.735020	1.058151
10.737090	-0.109821
10.739160	0.668827
10.741230	1.058151
10.743300	-0.109821
10.745370	1.058151
10.747440	0.668827
10.749510	0.668827
10.751580	0.279503
10.753650	0.279503
10.755720	0.279503
10.757790	1.447475
10.759860	0.668827
10.761930	-0.109821
10.764000	0.668827
10.766070	1.058151
10.768140	1.058151
10.770210	1.058151
10.772280	0.668827
10.774350	1.058151
10.776420	0.668827
10.778490	0.279503
10.780560	-0.109821
10.782630	0.279503
10.784700	-0.109821
10.786770	1.058151
10.788840	1.447475
10.790910	0.668827
10.792980	-0.109821
10.795050	0.668827
10.797120	0.279503
10.799190	-0.109821
10.801260	0.279503
10.803330	-0.109821
10.805400	0.668827
10.807470	0.279503
10.809540	0.668827
10.811610	0.279503
10.813680	1.058151
10.815750	1.058151
10.817820	0.668827
10.819890	0.279503
10.821960	1.447475
10.824030	0.668827
10.826100	0.279503
10.828170	-0.109821
10.830240	0.668827
10.832310	0.668827
10.834380	0.668827
10.836450	0.668827
10.838520	0.668827
10.840590	-0.109821
10.842660	0.279503
10.844730	-0.109821
10.846800	0.668827
10.848870	0.279503
10.850940	1.058151
10.853010	0.668827
10.855080	0.668827
10.857150	0.668827
10.859220	0.668827
10.861290	0.668827
10.863360	1.058151
10.865430	0.668827
10.867500	0.668827
10.869570	1.058151
10.871640	0.668827
10.873710	1.058151
10.875780	0.279503
10.877850	0.668827
10.879920	0.668827
10.881990	1.447475
10.884060	0.668827
10.886130	1.447475
10.888200	0.668827
10.890270	0.279503
10.892340	0.668827
10.894410	0.668827
10.896480	0.279503
10.898550	0.279503
10.900620	0.668827
10.902690	0.279503
10.904760	0.279503
10.906830	0.668827
10.908900	1.058151
10.910970	0.279503
10.913040	0.668827
10.915110	-0.109821
10.917180	0.668827
10.919250	0.668827
10.921320	0.668827
10.923390	1.058151
10.925460	1.058151
10.927530	0.279503
10.929600	0.279503
10.931670	0.668827
10.933740	1.058151
10.935810	0.668827
10.937880	0.668827
10.939950	0.279503
10.942020	0.668827
10.944090	0.279503
10.946160	1.058151
10.948230	0.279503
10.950300	-0.109821
10.952370	-0.109821
10.954440	0.279503
10.956510	-0.109821
10.958580	1.836799
10.960650	0.668827
10.962720	1.058151
10.964790	0.279503
10.966860	1.058151
10.968930	1.058151
10.971000	1.058151
10.973070	0.668827
10.975140	-0.109821
10.977210	0.279503
10.979280	0.668827
10.981350	0.279503
10.983420	0.279503
10.985490	0.668827
10.987560	-0.109821
10.989630	1.447475
10.991700	0.668827
10.993770	0.279503
10.995840	1.836799
10.997910	1.447475
10.999980	1.058151
11.002050	0.668827
11.004120	0.279503
11.006190	0.668827
11.008260	0.668827
11.010330	1.447475
11.012400	-0.109821
11.014470	0.668827
11.016540	0.279503
11.018610	0.279503
11.020680	1.058151
11.022750	0.279503
11.024820	0.668827
11.026890	0.668827
11.028960	0.668827
11.031030	1.058151
11.033100	-0.109821
11.035170	0.668827
11.037240	0.668827
11.039310	0.668827
11.041380	0.668827
11.043450	0.668827
11.045520	0.279503
11.047590	0.668827
11.049660	0.279503
11.051730	1.058151
11.053800	-0.109821
11.055870	0.668827
11.057940	0.668827
11.060010	0.668827
11.062080	0.279503
11.064150	1.058151
11.066220	1.058151
11.068290	1.058151
11.070360	0.279503
11.072430	1.058151
11.074500	0.279503
11.076570	1.058151
11.078640	-0.109821
11.080710	0.279503
11.082780	0.279503
11.084850	-0.109821
11.086920	0.668827
11.088990	0.668827
11.091060	0.279503
11.093130	0.668827
11.095200	0.668827
11.097270	0.279503
11.099340	0.279503
11.101410	1.058151
11.103480	0.668827
11.105550	0.668827
11.107620	0.668827
11.109690	-0.109821
11.111760	0.668827
11.113830	0.279503
11.115900	1.058151
11.117970	0.279503
11.120040	0.279503
11.122110	1.058151
11.124180	1.058151
11.126250	1.058151
11.128320	-0.109821
11.130390	0.668827
11.132460	0.279503
11.134530	0.668827
11.136600	0.668827
11.138670	0.279503
11.140740	1.058151
11.142810	0.668827
11.144880	1.447475
11.146950	1.447475
11.149020	0.279503
11.151090	1.058151
11.153160	1.058151
11.155230	0.668827
11.157300	0.279503
11.159370	-0.109821
11.161440	0.279503
11.163510	1.058151
11.165580	0.668827
11.167650	0.279503
11.169720	0.668827
11.171790	0.668827
11.173860	0.668827
11.175930	1.058151
11.178000	0.279503
11.180070	1.058151
11.182140	1.058151
11.184210	0.279503
11.186280	1.447475
11.188350	0.668827
11.190420	1.058151
11.192490	0.668827
11.194560	1.058151
11.196630	0.279503
11.198700	1.447475
11.200770	1.058151
11.202840	-0.109821
11.204910	1.058151
11.206980	-0.109821
11.209050	0.668827
11.211120	0.279503
11.213190	0.279503
11.215260	0.279503
11.217330	0.279503
11.219400	0.668827
11.221470	1.058151
11.223540	0.279503
11.225610	1.058151
11.227680	0.668827
11.229750	0.279503
11.231820	0.279503
11.233890	0.279503
11.235960	1.447475
11.238030	0.668827
11.240100	-0.109821
11.242170	0.668827
11.244240	0.279503
11.246310	0.279503
11.248380	0.668827
11.250450	0.279503
11.252520	0.668827
11.254590	1.058151
11.256660	0.668827
11.258730	0.668827
11.260800	1.058151
11.262870	0.279503
11.264940	0.668827
11.267010	0.279503
11.269080	0.279503
11.271150	0.279503
11.273220	0.668827
11.275290	0.279503
11.277360	0.668827
11.279430	1.447475
11.281500	-0.109821
11.283570	0.668827
11.285640	0.668827
11.287710	0.668827
11.289780	1.058151
11.291850	1.058151
11.293920	0.279503
11.295990	0.668827
11.298060	0.668827
11.300130	0.279503
11.302200	0.279503
11.304270	1.447475
11.306340	1.058151
11.308410	0.279503
11.310480	0.279503
11.312550	0.279503
11.314620	0.279503
11.316690	0.279503
11.318760	1.058151
11.320830	0.668827
11.322900	0.668827
11.324970	-0.109821
11.327040	1.058151
11.329110	0.668827
11.331180	1.058151
11.333250	0.279503
11.335320	0.668827
11.337390	0.668827
11.339460	-0.109821
11.341530	1.058151
11.343600	1.058151
11.345670	0.279503
11.347740	-0.499145
11.349810	1.058151
11.351880	0.668827
11.353950	0.279503
11.356020	1.058151
11.358090	0.279503
11.360160	0.668827
11.362230	1.058151
11.364300	1.058151
11.366370	0.279503
11.368440	1.058151
11.370510	0.668827
11.372580	-0.109821
11.374650	1.058151
11.376720	0.668827
11.378790	0.668827
11.380860	1.058151
11.382930	0.668827
11.385000	1.058151
11.387070	0.668827
11.389140	0.279503
11.391210	-0.109821
11.393280	-0.109821
11.395350	1.058151
11.397420	0.668827
11.399490	0.668827
11.401560	0.279503
11.403630	0.279503
11.405700	0.668827
11.407770	1.058151
11.409840	0.279503
11.411910	-0.109821
11.413980	0.668827
11.416050	0.668827
11.418120	1.058151
11.420190	0.668827
11.422260	0.668827
11.424330	-0.109821
11.426400	0.279503
11.428470	0.279503
11.430540	1.058151
11.432610	1.447475
11.434680	0.668827
11.436750	0.279503
11.438820	0.668827
11.440890	0.279503
11.442960	0.668827
11.445030	-0.109821
11.447100	0.668827
11.449170	0.279503
11.451240	0.668827
11.453310	1.058151
11.455380	0.279503
11.457450	1.058151
11.459520	0.279503
11.461590	1.058151
11.463660	-0.109821
11.465730	0.279503
11.467800	0.668827
11.469870	0.668827
11.471940	0.668827
11.474010	0.279503
11.476080	1.447475
11.478150	-0.109821
11.480220	0.668827
11.482290	0.279503
11.484360	0.279503
11.486430	1.058151
11.488500	0.668827
11.490570	0.279503
11.492640	0.668827
11.494710	0.279503
11.496780	0.279503
11.498850	0.279503
11.500920	0.668827
11.502990	1.058151
11.505060	0.279503
11.507130	0.279503
11.509200	0.668827
11.511270	0.279503
11.513340	0.279503
11.515410	0.279503
11.517480	0.668827
11.519550	1.058151
11.521620	0.279503
11.523690	1.058151
11.525760	0.668827
11.527830	0.668827
11.529900	0.668827
11.531970	0.668827
11.534040	1.058151
11.536110	0.668827
11.538180	0.279503
11.540250	0.668827
11.542320	1.058151
11.544390	0.668827
11.546460	1.058151
11.548530	0.668827
11.550600	0.279503
11.552670	0.279503
11.554740	-0.109821
11.556810	0.668827
11.558880	1.058151
11.560950	1.058151
11.563020	0.668827
11.565090	0.668827
11.567160	0.279503
11.569230	0.279503
11.571300	0.668827
11.573370	0.279503
11.575440	-0.109821
11.577510	0.668827
11.579580	1.058151
11.581650	0.279503
11.583720	0.668827
11.585790	0.668827
11.587860	0.279503
11.589930	0.668827
11.592000	0.279503
11.594070	0.279503
11.596140	-0.109821
11.598210	1.058151
11.600280	0.279503
11.602350	0.668827
11.604420	0.668827
11.606490	0.279503
11.608560	0.668827
11.610630	0.668827
11.612700	0.668827
11.614770	1.447475
11.616840	1.058151
11.618910	0.668827
11.620980	0.279503
11.623050	0.668827
11.625120	-0.109821
11.627190	1.058151
11.629260	-0.109821
11.631330	0.668827
11.633400	0.668827
11.635470	-0.109821
11.637540	0.279503
11.639610	-0.109821
11.641680	0.668827
11.643750	0.668827
11.645820	0.279503
11.647890	-0.109821
11.649960	0.668827
11.652030	-0.109821
11.654100	1.058151
11.656170	0.668827
11.658240	0.668827
11.660310	-0.109821
11.662380	0.279503
11.664450	0.668827
11.666520	1.447475
11.668590	-0.109821
11.670660	0.279503
11.672730	0.668827
11.674800	0.279503
11.676870	0.668827
11.678940	0.668827
11.681010	0.668827
11.683080	1.058151
11.685150	0.668827
11.687220	0.279503
11.689290	0.668827
11.691360	0.279503
11.693430	0.279503
11.695500	0.668827
11.697570	0.668827
11.699640	0.668827
11.701710	0.279503
11.703780	0.279503
11.705850	1.447475
11.707920	1.058151
11.709990	1.058151
11.712060	0.279503
11.714130	0.668827
11.716200	0.279503
11.718270	1.447475
11.720340	0.668827
11.722410	-0.109821
11.724480	1.058151
11.726550	0.668827
11.728620	0.279503
11.730690	0.279503
11.732760	1.058151
11.734830	1.058151
11.736900	1.058151
11.738970	1.058151
11.741040	0.279503
11.743110	0.668827
11.745180	1.058151
11.747250	0.668827
11.749320	0.279503
11.751390	1.447475
11.753460	0.279503
11.755530	0.668827
11.757600	-0.109821
11.759670	0.279503
11.761740	0.668827
11.763810	-0.109821
11.765880	0.279503
11.767950	1.058151
11.770020	0.668827
11.772090	1.058151
11.774160	0.668827
11.776230	0.668827
11.778300	0.279503
11.780370	0.279503
11.782440	1.058151
11.784510	0.668827
11.786580	1.447475
11.788650	0.668827
11.790720	0.668827
11.792790	1.058151
11.794860	0.279503
11.796930	0.279503
11.799000	0.668827
11.801070	0.668827
11.803140	0.279503
11.805210	0.668827
11.807280	0.668827
11.809350	1.447475
11.811420	1.447475
11.813490	0.279503
11.815560	0.668827
11.817630	0.668827
11.819700	1.058151
11.821770	1.058151
11.823840	-0.109821
11.825910	1.058151
11.827980	0.668827
11.830050	0.668827
11.832120	0.279503
11.834190	0.279503
11.836260	-0.109821
11.838330	0.668827
11.840400	1.058151
11.842470	0.668827
11.844540	0.668827
11.846610	-0.109821
11.848680	1.447475
11.850750	0.668827
11.852820	1.058151
11.854890	0.279503
11.856960	0.668827
11.859030	0.668827
11.861100	-0.109821
11.863170	1.058151
11.865240	-0.109821
11.867310	-0.109821
11.869380	0.668827
11.871450	0.279503
11.873520	0.279503
11.875590	1.058151
11.877660	1.058151
11.879730	0.279503
11.881800	0.279503
11.883870	0.279503
11.885940	1.058151
11.888010	0.668827
11.890080	-0.109821
11.892150	1.058151
11.894220	0.668827
11.896290	0.668827
11.898360	-0.109821
11.900430	0.668827
11.902500	0.279503
11.904570	0.668827
11.906640	0.668827
11.908710	1.058151
11.910780	1.058151
11.912850	0.279503
11.914920	0.668827
11.916990	0.668827
11.919060	1.447475
11.921130	0.668827
11.923200	0.668827
11.925270	1.447475
11.927340	0.668827
11.929410	1.058151
11.931480	-0.109821
11.933550	1.058151
11.935620	0.668827
11.937690	0.279503
11.939760	0.668827
11.941830	1.058151
11.943900	0.279503
11.945970	0.279503
11.948040	1.058151
11.950110	0.668827
11.952180	0.668827
11.954250	0.668827
11.956320	1.447475
11.958390	0.279503
11.960460	1.058151
11.962530	0.279503
11.964600	1.447475
11.966670	0.279503
11.968740	0.668827
11.970810	-0.109821
11.972880	-0.499145
11.974950	1.058151
11.977020	0.668827
11.979090	0.668827
11.981160	0.279503
11.983230	0.668827
11.985300	0.668827
11.987370	0.668827
11.989440	0.668827
11.991510	1.058151
11.993580	1.058151
11.995650	1.058151
11.997720	0.668827
11.999790	0.668827
12.001860	-0.109821
12.003930	0.279503
12.006000	0.668827
12.008070	0.279503
12.010140	0.668827
12.012210	0.279503
12.014280	0.668827
12.016350	-0.109821
12.018420	0.668827
12.020490	0.668827
12.022560	0.279503
12.024630	1.058151
12.026700	-0.109821
12.028770	1.058151
12.030840	1.058151
12.032910	-0.109821
12.034980	0.668827
12.037050	0.668827
12.039120	-0.109821
12.041190	0.668827
12.043260	0.668827
12.045330	0.668827
12.047400	-0.109821
12.049470	1.447475
12.051540	0.668827
12.053610	0.279503
12.055680	1.058151
12.057750	1.058151
12.059820	0.279503
12.061890	1.058151
12.063960	0.668827
12.066030	1.058151
12.068100	1.058151
12.070170	-0.109821
12.072240	0.668827
12.074310	1.058151
12.076380	1.447475
12.078450	0.668827
12.080520	-0.109821
12.082590	0.668827
12.084660	0.668827
12.086730	0.279503
12.088800	0.668827
12.090870	0.668827
12.092940	1.058151
12.095010	0.668827
12.097080	1.447475
12.099150	1.058151
12.101220	0.279503
12.103290	0.279503
12.105360	1.058151
12.107430	0.668827
12.109500	0.279503
12.111570	0.668827
12.113640	-0.109821
12.115710	0.279503
12.117780	1.058151
12.119850	-0.109821
12.121920	0.279503
12.123990	1.447475
12.126060	-0.109821
12.128130	0.279503
12.130200	0.279503
12.132270	0.668827
12.134340	0.668827
12.136410	0.668827
12.138480	1.058151
12.140550	0.668827
12.142620	-0.499145
12.144690	0.279503
12.146760	0.668827
12.148830	0.279503
12.150900	0.668827
12.152970	1.058151
12.155040	1.058151
12.157110	0.279503
12.159180	-0.109821
12.161250	0.668827
12.163320	1.058151
12.165390	0.668827
12.167460	0.279503
12.169530	0.279503
12.171600	1.058151
12.173670	-0.109821
12.175740	0.668827
12.177810	0.279503
12.179880	0.668827
12.181950	0.668827
12.184020	1.058151
12.186090	0.668827
12.188160	0.279503
12.190230	0.279503
12.192300	0.279503
12.194370	0.668827
12.196440	-0.109821
12.198510	1.447475
12.200580	1.058151
12.202650	0.279503
12.204720	0.668827
12.206790	-0.109821
12.208860	0.668827
12.210930	0.668827
12.213000	0.279503
12.215070	1.058151
12.217140	-0.109821
12.219210	0.668827
12.221280	0.279503
12.223350	1.058151
12.225420	0.279503
12.227490	1.058151
12.229560	1.447475
12.231630	1.058151
12.233700	1.058151
12.235770	0.668827
12.237840	1.058151
12.239910	0.279503
12.241980	1.058151
12.244050	0.279503
12.246120	1.058151
12.248190	0.668827
12.250260	0.668827
12.252330	0.279503
12.254400	1.058151
12.256470	0.279503
12.258540	-0.109821
12.260610	0.279503
12.262680	-0.109821
12.264750	0.279503
12.266820	0.668827
12.268890	-0.109821
12.270960	0.668827
12.273030	0.279503
12.275100	0.668827
12.277170	0.279503
12.279240	0.279503
12.281310	0.668827
12.283380	0.668827
12.285450	0.668827
12.287520	1.058151
12.289590	0.279503
12.291660	0.668827
12.293730	1.058151
12.295800	0.668827
12.297870	0.668827
12.299940	1.058151
12.302010	0.279503
12.304080	0.668827
12.306150	0.279503
12.308220	0.668827
12.310290	0.279503
12.312360	0.279503
12.314430	0.279503
12.316500	0.668827
12.318570	0.279503
12.320640	1.058151
12.322710	1.058151
12.324780	0.668827
12.326850	1.058151
12.328920	0.668827
12.330990	0.668827
12.333060	1.058151
12.335130	1.058151
12.337200	-0.109821
12.339270	0.279503
12.341340	0.279503
12.343410	0.668827
12.345480	0.668827
12.347550	0.668827
12.349620	1.058151
12.351690	-0.109821
12.353760	1.447475
12.355830	0.668827
12.357900	0.668827
12.359970	1.058151
12.362040	1.058151
12.364110	1.058151
12.366180	1.058151
12.368250	1.058151
12.370320	1.058151
12.372390	-0.109821
12.374460	0.279503
12.376530	0.279503
12.378600	0.668827
12.380670	1.058151
12.382740	0.668827
12.384810	1.447475
12.386880	0.668827
12.388950	1.058151
12.391020	1.058151
12.393090	1.058151
12.395160	0.279503
12.397230	0.279503
12.399300	0.668827
12.401370	-0.109821
12.403440	0.668827
12.405510	1.058151
12.407580	0.279503
12.409650	1.447475
12.411720	0.279503
12.413790	0.668827
12.415860	1.447475
12.417930	0.279503
12.420000	0.279503
12.422070	0.668827
12.424140	0.668827
12.426210	0.668827
12.428280	0.668827
12.430350	1.058151
12.432420	0.279503
12.434490	-0.109821
12.436560	0.668827
12.438630	1.447475
12.440700	0.279503
12.442770	0.668827
12.444840	0.668827
12.446910	1.058151
12.448980	1.058151
12.451050	1.058151
12.453120	0.279503
12.455190	0.279503
12.457260	0.668827
12.459330	1.058151
12.461400	0.279503
12.463470	0.668827
12.465540	0.279503
12.467610	-0.109821
12.469680	1.058151
12.471750	0.668827
12.473820	0.668827
12.475890	0.668827
12.477960	0.279503
12.480030	0.279503
12.482100	0.668827
12.484170	1.058151
12.486240	0.668827
12.488310	0.668827
12.490380	0.668827
12.492450	0.668827
12.494520	0.279503
12.496590	0.668827
12.498660	0.668827
12.500730	1.058151
12.502800	0.668827
12.504870	1.058151
12.506940	0.668827
12.509010	0.279503
12.511080	0.668827
12.513150	-0.109821
12.515220	-0.109821
12.517290	-0.109821
12.519360	0.668827
12.521430	-0.109821
12.523500	0.668827
12.525570	1.058151
12.527640	1.447475
12.529710	-0.109821
12.531780	0.668827
12.533850	0.279503
12.535920	1.058151
12.537990	0.668827
12.540060	0.279503
12.542130	0.279503
12.544200	0.279503
12.546270	1.058151
12.548340	1.058151
12.550410	0.668827
12.552480	0.668827
12.554550	0.668827
12.556620	0.668827
12.558690	0.668827
12.560760	0.279503
12.562830	1.447475
12.564900	1.058151
12.566970	1.447475
12.569040	1.058151
12.571110	0.279503
12.573180	0.668827
12.575250	1.058151
12.577320	0.279503
12.579390	1.058151
12.581460	0.668827
12.583530	0.668827
12.585600	-0.109821
12.587670	1.058151
12.589740	0.279503
12.591810	1.058151
12.593880	0.279503
12.595950	0.668827
12.598020	0.668827
12.600090	0.668827
12.602160	0.668827
12.604230	0.668827
12.606300	1.058151
12.608370	-0.109821
12.610440	1.058151
12.612510	0.279503
12.614580	0.279503
12.616650	1.058151
12.618720	0.279503
12.620790	0.668827
12.622860	0.668827
12.624930	1.058151
12.627000	0.668827
12.629070	0.668827
12.631140	0.668827
12.633210	-0.499145
12.635280	1.058151
12.637350	0.279503
12.639420	1.058151
12.641490	1.058151
12.643560	0.279503
12.645630	0.668827
12.647700	0.668827
12.649770	0.668827
12.651840	0.668827
12.653910	0.279503
12.655980	1.058151
12.658050	0.668827
12.660120	1.058151
12.662190	1.058151
12.664260	1.058151
12.666330	-0.109821
12.668400	1.058151
12.670470	1.058151
12.672540	0.668827
12.674610	0.668827
12.676680	0.279503
12.678750	1.058151
12.680820	0.668827
12.682890	0.279503
12.684960	0.668827
12.687030	0.668827
12.689100	0.668827
12.691170	-0.109821
12.693240	1.447475
12.695310	0.279503
12.697380	1.447475
12.699450	0.668827
12.701520	0.279503
12.703590	0.668827
12.705660	1.058151
12.707730	-0.499145
12.709800	1.058151
12.711870	0.279503
12.713940	0.279503
12.716010	0.279503
12.718080	1.058151
12.720150	0.668827
12.722220	0.668827
12.724290	0.279503
12.726360	0.279503
12.728430	0.279503
12.730500	0.668827
12.732570	0.668827
12.734640	0.279503
12.736710	1.058151
12.738780	0.668827
12.740850	1.058151
12.742920	0.668827
12.744990	0.668827
12.747060	1.447475
12.749130	0.279503
12.751200	0.279503
12.753270	0.279503
12.755340	0.668827
12.757410	0.279503
12.759480	1.058151
12.761550	0.279503
12.763620	0.668827
12.765690	-0.109821
12.767760	0.279503
12.769830	0.668827
12.771900	0.668827
12.773970	1.058151
12.776040	0.668827
12.778110	1.447475
12.780180	0.668827
12.782250	0.668827
12.784320	1.447475
12.786390	-0.109821
12.788460	0.668827
12.790530	1.058151
12.792600	1.058151
12.794670	0.279503
12.796740	0.279503
12.798810	0.668827
12.800880	1.447475
12.802950	1.058151
12.805020	-0.109821
12.807090	0.668827
12.809160	0.279503
12.811230	0.279503
12.813300	-0.109821
12.815370	1.447475
12.817440	0.279503
12.819510	0.668827
12.821580	0.279503
12.823650	0.668827
12.825720	1.058151
12.827790	0.668827
12.829860	0.279503
12.831930	1.447475
12.834000	0.668827
12.836070	0.279503
12.838140	0.279503
12.840210	0.279503
12.842280	0.668827
12.844350	0.668827
12.846420	0.279503
12.848490	0.279503
12.850560	-0.109821
12.852630	0.279503
12.854700	0.279503
12.856770	1.058151
12.858840	-0.109821
12.860910	-0.109821
12.862980	0.279503
12.865050	0.279503
12.867120	0.668827
12.869190	0.668827
12.871260	0.279503
12.873330	0.279503
12.875400	0.668827
12.877470	1.058151
12.879540	0.668827
12.881610	0.668827
12.883680	0.668827
12.885750	0.279503
12.887820	-0.109821
12.889890	0.668827
12.891960	0.668827
12.894030	1.058151
12.896100	0.668827
12.898170	0.668827
12.900240	0.668827
12.902310	1.058151
12.904380	1.058151
12.906450	1.058151
12.908520	1.058151
12.910590	1.058151
12.912660	0.279503
12.914730	-0.109821
12.916800	1.058151
12.918870	0.668827
12.920940	0.668827
12.923010	0.279503
12.925080	1.058151
12.927150	0.279503
12.929220	0.668827
12.931290	1.058151
12.933360	1.058151
12.935430	0.668827
12.937500	0.668827
12.939570	0.279503
12.941640	-0.109821
12.943710	0.668827
12.945780	1.058151
12.947850	0.279503
12.949920	1.058151
12.951990	1.058151
12.954060	-0.109821
12.956130	0.279503
12.958200	0.668827
12.960270	1.058151
12.962340	-0.109821
12.964410	-0.109821
12.966480	0.279503
12.968550	0.668827
12.970620	-0.109821
12.972690	0.279503
12.974760	0.279503
12.976830	1.058151
12.978900	0.668827
12.980970	0.279503
12.983040	0.668827
12.985110	0.279503
12.987180	-0.109821
12.989250	1.058151
12.991320	0.668827
12.993390	1.058151
12.995460	0.279503
12.997530	1.447475
12.999600	0.668827
13.001670	1.058151
13.003740	0.668827
13.005810	0.279503
13.007880	0.668827
13.009950	0.668827
13.012020	0.279503
13.014090	0.279503
13.016160	1.058151
13.018230	1.058151
13.020300	0.668827
13.022370	0.279503
13.024440	0.668827
13.026510	0.668827
13.028580	1.447475
13.030650	1.058151
13.032720	1.058151
13.034790	0.668827
13.036860	1.058151
13.038930	0.279503
13.041000	0.668827
13.043070	0.668827
13.045140	1.058151
13.047210	0.668827
13.049280	1.058151
13.051350	0.668827
13.053420	0.668827
13.055490	0.668827
13.057560	1.058151
13.059630	0.668827
13.061700	0.668827
13.063770	1.058151
13.065840	0.279503
13.067910	0.668827
13.069980	0.279503
13.072050	0.279503
13.074120	1.058151
13.076190	0.279503
13.078260	1.058151
13.080330	0.279503
13.082400	0.279503
13.084470	0.279503
13.086540	0.279503
13.088610	1.058151
13.090680	0.668827
13.092750	-0.109821
13.094820	0.279503
13.096890	1.058151
13.098960	1.058151
13.101030	0.279503
13.103100	0.279503
13.105170	0.279503
13.107240	-0.109821
13.109310	0.279503
13.111380	0.279503
13.113450	0.279503
13.115520	0.668827
13.117590	1.058151
13.119660	0.668827
13.121730	-0.109821
13.123800	-0.109821
13.125870	0.668827
13.127940	0.668827
13.130010	-0.109821
13.132080	1.058151
13.134150	0.279503
13.136220	0.668827
13.138290	1.058151
13.140360	0.279503
13.142430	1.058151
13.144500	1.058151
13.146570	0.279503
13.148640	0.279503
13.150710	0.279503
13.152780	-0.109821
13.154850	1.058151
13.156920	0.279503
13.158990	-0.109821
13.161060	0.668827
13.163130	1.058151
13.165200	0.668827
13.167270	1.058151
13.169340	1.058151
13.171410	-0.109821
13.173480	1.447475
13.175550	0.279503
13.177620	0.279503
13.179690	0.668827
13.181760	-0.109821
13.183830	-0.109821
13.185900	0.668827
13.187970	0.279503
13.190040	1.058151
13.192110	-0.109821
13.194180	-0.109821
13.196250	0.279503
13.198320	0.279503
13.200390	0.668827
13.202460	-0.109821
13.204530	0.668827
13.206600	0.279503
13.208670	0.668827
13.210740	0.279503
13.212810	0.279503
13.214880	0.668827
13.216950	0.279503
13.219020	0.668827
13.221090	1.058151
13.223160	0.668827
13.225230	1.058151
13.227300	0.279503
13.229370	0.668827
13.231440	0.279503
13.233510	0.279503
13.235580	0.668827
13.237650	0.279503
13.239720	0.279503
13.241790	0.668827
13.243860	0.279503
13.245930	1.058151
13.248000	-0.109821
13.250070	1.058151
13.252140	1.058151
13.254210	0.668827
13.256280	1.447475
13.258350	1.058151
13.260420	0.668827
13.262490	0.668827
13.264560	0.668827
13.266630	0.668827
13.268700	-0.499145
13.270770	0.668827
13.272840	0.668827
13.274910	0.668827
13.276980	0.668827
13.279050	0.279503
13.281120	0.668827
13.283190	0.279503
13.285260	0.668827
13.287330	0.668827
13.289400	0.668827
13.291470	1.447475
13.293540	0.279503
